1.279425506591796875e+02,1.729978637695312500e+02,1.622361602783203125e+02,1.956361694335937500e+02,1.528893585205078125e+02,2.204787139892578125e+02,5.942340087890625000e+01,1.078702087402343750e+02,1.787574462890625000e+02,5.802659225463867188e+01,1.419787139892578125e+02,3.281170272827148438e+01,1.707095642089843750e+02,1.956085052490234375e+02,7.800531768798828125e+01,1.142691421508789062e+02,1.611457366943359375e+02,9.209893035888671875e+01,2.262616882324218750e+02,3.187553024291992188e+01,4.531382751464843750e+01,7.784893035888671875e+01,1.829851074218750000e+02,1.674574432373046875e+02,2.029861602783203125e+02,2.212510528564453125e+02,6.944999694824218750e+01,1.194542541503906250e+02,1.592202148437500000e+02,5.368191146850585938e+01,1.499861602783203125e+02,7.073510742187500000e+01
1.664678497314453125e+02,2.010332641601562500e+02,1.195299301147460938e+02,2.071175079345703125e+02,1.672150726318359375e+02,1.770465545654296875e+02,1.326274871826171875e+02,2.060665130615234375e+02,1.660931243896484375e+02,1.084079818725585938e+02,1.809512176513671875e+02,9.096009063720703125e+01,1.696740570068359375e+02,2.110554351806640625e+02,1.601685180664062500e+02,1.860975646972656250e+02,2.030066528320312500e+02,1.889223937988281250e+02,1.901995544433593750e+02,1.704944610595703125e+02,2.049889068603515625e+02,6.606652069091796875e+01,1.721219482421875000e+02,2.275609741210937500e+02,1.966474456787109375e+02,1.996873626708984375e+02,1.608226165771484375e+02,1.989977874755859375e+02,7.665188598632812500e+01,1.735986633300781250e+02,1.679955596923828125e+02,1.219135208129882812e+02
8.283332824707031250e+01,1.955068359375000000e+02,6.964382934570312500e+01,1.397100372314453125e+02,8.457990264892578125e+01,1.740958862304687500e+02,1.255068435668945312e+02,1.730502166748046875e+02,1.561392669677734375e+02,8.267351531982421875e+01,1.401940612792968750e+02,1.882283020019531250e+02,1.654109497070312500e+02,1.918538665771484375e+02,1.396689453125000000e+02,1.523561553955078125e+02,1.773150634765625000e+02,9.392693328857421875e+01,1.999520416259765625e+02,1.422922363281250000e+02,1.121894912719726562e+02,4.686986160278320312e+01,1.380958862304687500e+02,2.042967987060546875e+02,1.409337768554687500e+02,8.006163787841796875e+01,8.426026916503906250e+01,2.050913085937500000e+02,6.230821609497070312e+01,3.705936050415039062e+01,6.855707550048828125e+01,1.446666564941406250e+02
1.054089889526367188e+02,8.160674285888671875e+01,8.029213714599609375e+01,1.833348388671875000e+02,8.083370971679687500e+01,1.590741577148437500e+02,1.537011260986328125e+02,1.088786544799804688e+02,1.938606719970703125e+02,9.372584533691406250e+01,1.187932586669921875e+02,7.349662780761718750e+01,1.851730346679687500e+02,1.776179809570312500e+02,9.758876800537109375e+01,1.101640472412109375e+02,1.665460662841796875e+02,7.415280914306640625e+01,6.207865142822265625e+01,7.811011505126953125e+01,1.698449401855468750e+02,1.690561828613281250e+02,5.873258590698242188e+01,1.129505615234375000e+02,1.671393280029296875e+02,1.897617950439453125e+02,8.897753143310546875e+01,4.843370819091796875e+01,7.913932800292968750e+01,1.432606811523437500e+02,9.427415466308593750e+01,1.381370849609375000e+02
1.110846633911132812e+02,2.069084625244140625e+02,1.434027404785156250e+02,1.695537719726562500e+02,8.305262756347656250e+01,1.430800781250000000e+02,1.056659011840820312e+02,1.985789337158203125e+02,1.405057067871093750e+02,2.006681823730468750e+02,1.654988555908203125e+02,1.862265319824218750e+02,1.703272247314453125e+02,2.028123474121093750e+02,1.898741302490234375e+02,1.475926666259765625e+02,1.406727600097656250e+02,1.935331726074218750e+02,2.091693267822265625e+02,1.923844299316406250e+02,1.705125732421875000e+02,7.197482299804687500e+01,1.922013702392578125e+02,2.024782562255859375e+02,2.033615417480468750e+02,1.873867187500000000e+02,1.328329467773437500e+02,1.939931335449218750e+02,7.438672637939453125e+01,1.554897003173828125e+02,7.337070465087890625e+01,1.250549163818359375e+02
8.707575988769531250e+01,1.633463134765625000e+02,1.178701324462890625e+02,1.006190490722656250e+02,1.344805145263671875e+02,1.861818237304687500e+02,1.554934997558593750e+02,2.151450195312500000e+02,1.490735931396484375e+02,1.118246765136718750e+02,1.910670928955078125e+02,5.790259552001953125e+01,9.570779418945312500e+01,2.038095245361328125e+02,1.257121200561523438e+02,1.422532501220703125e+02,1.477077941894531250e+02,2.138787841796875000e+02,1.192662353515625000e+02,1.189199142456054688e+02,1.583506469726562500e+02,1.441580047607421875e+02,9.353030395507812500e+01,1.613657989501953125e+02,1.042662353515625000e+02,2.044285736083984375e+02,3.612121200561523438e+01,6.064934921264648438e+01,1.121839828491210938e+02,1.687229461669921875e+02,1.320173187255859375e+02,1.911601715087890625e+02
7.136466217041015625e+01,1.053402252197265625e+02,1.840789489746093750e+02,1.581785736083984375e+02,1.637575225830078125e+02,8.790037536621093750e+01,1.001917343139648438e+02,1.038515090942382812e+02,8.683458709716796875e+01,1.641560211181640625e+02,9.605639648437500000e+01,1.861522674560546875e+02,1.927011260986328125e+02,8.319924926757812500e+01,1.572875976562500000e+02,8.554511260986328125e+01,7.598120117187500000e+01,9.369361114501953125e+01,8.829887390136718750e+01,8.117481231689453125e+01,1.301766967773437500e+02,1.870977478027343750e+02,1.160695495605468750e+02,5.439097976684570312e+01,1.998364715576171875e+02,1.805281982421875000e+02,9.554699707031250000e+01,1.578251953125000000e+02,1.840977478027343750e+02,2.025093994140625000e+02,1.154661712646484375e+02,1.132142868041992188e+02
2.903972816467285156e+01,1.714109039306640625e+02,8.820772552490234375e+01,1.692326965332031250e+02,2.047014923095703125e+02,2.174801483154296875e+02,1.770737915039062500e+02,1.599909210205078125e+02,1.395232696533203125e+02,4.916685867309570312e+01,9.392962646484375000e+01,3.478887939453125000e+01,1.513813934326171875e+02,1.940136260986328125e+02,8.673326110839843750e+01,1.403212280273437500e+02,2.168615264892578125e+02,5.538138580322265625e+01,1.501566467285156250e+02,1.123462066650390625e+02,4.858910751342773438e+01,8.158116149902343750e+01,5.710897064208984375e+01,2.323598327636718750e+02,6.126107025146484375e+01,5.580590438842773438e+01,1.335289459228515625e+02,1.227298583984375000e+02,1.394778747558593750e+02,3.695005798339843750e+01,1.746719665527343750e+02,1.934563140869140625e+02
5.658801651000976562e+01,1.499737854003906250e+02,8.980524444580078125e+01,2.062078704833984375e+02,1.519906311035156250e+02,1.745861511230468750e+02,1.150561828613281250e+02,8.463858032226562500e+01,1.096460647583007812e+02,6.179400634765625000e+01,1.156797790527343750e+02,8.594194793701171875e+01,1.932003784179687500e+02,7.392322540283203125e+01,1.361161041259765625e+02,1.206367034912109375e+02,1.556104888916015625e+02,7.602809143066406250e+01,5.639513015747070312e+01,5.231086349487304688e+01,1.640505676269531250e+02,1.742322082519531250e+02,6.533708190917968750e+01,1.227640457153320312e+02,2.061254730224609375e+02,2.155468139648437500e+02,8.066292572021484375e+01,1.550786590576171875e+02,1.330524291992187500e+02,1.500543060302734375e+02,1.772621765136718750e+02,1.039063644409179688e+02
6.310156250000000000e+01,1.928968811035156250e+02,1.127484359741210938e+02,1.517296905517578125e+02,2.160578155517578125e+02,1.587500000000000000e+02,2.120156250000000000e+02,2.305187530517578125e+02,9.212812805175781250e+01,1.133421859741210938e+02,1.321421966552734375e+02,1.992250061035156250e+02,1.160796890258789062e+02,2.010671844482421875e+02,1.883125000000000000e+02,1.264953155517578125e+02,1.220406265258789062e+02,1.830890655517578125e+02,3.890156173706054688e+01,2.184109344482421875e+02,2.126937561035156250e+02,1.736671905517578125e+02,6.151874923706054688e+01,2.305109405517578125e+02,7.833281707763671875e+01,5.304531478881835938e+01,1.628000030517578125e+02,1.749343719482421875e+02,1.210250015258789062e+02,1.858968811035156250e+02,2.172921905517578125e+02,2.116078186035156250e+02
1.828567047119140625e+02,1.889344482421875000e+02,5.547865676879882812e+01,2.048841400146484375e+02,1.112545700073242188e+02,1.782804870605468750e+02,8.917225646972656250e+01,1.648871917724609375e+02,1.791310882568359375e+02,5.216006088256835938e+01,1.729298706054687500e+02,3.714329147338867188e+01,1.847896270751953125e+02,1.709375000000000000e+02,5.582316970825195312e+01,9.535823059082031250e+01,1.823277435302734375e+02,1.460640258789062500e+02,1.177759094238281250e+02,7.653658294677734375e+01,1.143628005981445312e+02,8.756859588623046875e+01,1.416631011962890625e+02,1.020701217651367188e+02,2.222118835449218750e+02,2.072545623779296875e+02,9.168444824218750000e+01,8.739481353759765625e+01,5.874999618530273438e+01,6.276981353759765625e+01,1.661356658935546875e+02,6.790243530273437500e+01
8.135393524169921875e+01,1.406086120605468750e+02,2.044363250732421875e+02,2.050786590576171875e+02,1.677209777832031250e+02,8.480711364746093750e+01,1.381741638183593750e+02,1.687790222167968750e+02,9.320973968505859375e+01,1.757340850830078125e+02,8.694944000244140625e+01,2.014737854003906250e+02,2.124344635009765625e+02,1.410468139648437500e+02,1.792509307861328125e+02,1.304531860351562500e+02,1.148670425415039062e+02,1.139550552368164062e+02,9.478089904785156250e+01,1.697415771484375000e+02,1.694400787353515625e+02,1.955749053955078125e+02,1.007677917480468750e+02,1.826704101562500000e+02,1.868801574707031250e+02,1.901367034912109375e+02,2.035880126953125000e+02,1.574606781005859375e+02,1.573820190429687500e+02,2.233239746093750000e+02,1.325449523925781250e+02,1.258464431762695312e+02
4.073247146606445312e+01,1.506808166503906250e+02,1.644040679931640625e+02,1.798099670410156250e+02,2.091623687744140625e+02,2.012933654785156250e+02,1.854483489990234375e+02,1.054298934936523438e+02,9.735240173339843750e+01,8.279889678955078125e+01,9.254981994628906250e+01,1.971143951416015625e+02,1.400941009521484375e+02,1.682933654785156250e+02,1.773284149169921875e+02,7.742989349365234375e+01,2.015442810058593750e+02,5.856457519531250000e+01,1.547915191650390625e+02,1.289723205566406250e+02,1.370147552490234375e+02,1.133431777954101562e+02,7.981734466552734375e+01,2.174040679931640625e+02,1.003376388549804688e+02,7.121033477783203125e+01,1.601549835205078125e+02,2.182767486572265625e+02,1.621014709472656250e+02,1.147140197753906250e+02,1.612822875976562500e+02,2.156383819580078125e+02
1.097611923217773438e+02,1.180018615722656250e+02,1.014570846557617188e+02,2.259869384765625000e+02,6.656529998779296875e+01,1.627481231689453125e+02,1.385895538330078125e+02,1.849794769287109375e+02,1.575951385498046875e+02,1.005578308105468750e+02,2.078432769775390625e+02,4.665298461914062500e+01,1.410354461669921875e+02,1.983190307617187500e+02,8.809887695312500000e+01,1.037537307739257812e+02,1.653432769775390625e+02,2.154290924072265625e+02,6.296081924438476562e+01,2.084123077392578125e+02,1.785317077636718750e+02,1.525578308105468750e+02,6.548880767822265625e+01,2.026884307861328125e+02,2.224085693359375000e+02,2.191511077880859375e+02,1.642835845947265625e+02,8.585820770263671875e+01,6.984514617919921875e+01,1.679589538574218750e+02,1.009179077148437500e+02,1.350354461669921875e+02
