8.983176422119140625e+01,6.456407165527343750e+01,1.430618438720703125e+02,1.902929077148437500e+02,1.036783676147460938e+02,1.798866729736328125e+02,1.931276550292968750e+02,8.534140777587890625e+01,1.173127136230468750e+02,1.100534362792968750e+02,1.533602142333984375e+02,1.903235931396484375e+02,1.192162246704101562e+02,1.594893493652343750e+02,1.744403686523437500e+02,1.542676849365234375e+02,1.896689605712890625e+02,1.322369995117187500e+02,1.635620880126953125e+02,1.585556640625000000e+02,1.552394714355468750e+02,1.539752502441406250e+02,8.822068023681640625e+01,2.103943481445312500e+02,1.113775329589843750e+02,1.393948516845703125e+02,1.746630249023437500e+02,1.726155242919921875e+02,1.037412109375000000e+02,1.403122100830078125e+02,8.672438812255859375e+01,2.065259704589843750e+02
5.368858718872070312e+01,1.514768676757812500e+02,1.169083557128906250e+02,1.405443267822265625e+02,1.793678436279296875e+02,1.836325836181640625e+02,1.441124267578125000e+02,1.285663909912109375e+02,9.936911010742187500e+01,7.739456939697265625e+01,1.147437438964843750e+02,6.038056945800781250e+01,1.474026336669921875e+02,1.042044982910156250e+02,9.669961547851562500e+01,7.335129547119140625e+01,1.239253234863281250e+02,7.759355163574218750e+01,5.387908172607421875e+01,5.341069030761718750e+01,1.027518005371093750e+02,1.591573944091796875e+02,9.625753021240234375e+01,6.649002838134765625e+01,1.460997009277343750e+02,1.764480285644531250e+02,6.464446258544921875e+01,1.024263916015625000e+02,1.699503631591796875e+02,1.290186614990234375e+02,1.776660919189453125e+02,1.818421630859375000e+02
1.529421539306640625e+02,1.624477691650390625e+02,2.230520172119140625e+02,2.241939239501953125e+02,1.877594604492187500e+02,9.946524810791015625e+01,1.757315826416015625e+02,1.969400634765625000e+02,1.111190185546875000e+02,2.186779022216796875e+02,1.955771942138671875e+02,1.434348754882812500e+02,1.865880126953125000e+02,1.717407379150390625e+02,1.665368194580078125e+02,1.264985427856445312e+02,1.824989624023437500e+02,2.106342010498046875e+02,1.737045288085937500e+02,1.786824798583984375e+02,2.087103576660156250e+02,1.827898406982421875e+02,1.813924255371093750e+02,2.127948303222656250e+02,2.177078552246093750e+02,2.252621612548828125e+02,2.056753997802734375e+02,1.706242218017578125e+02,1.588252105712890625e+02,2.314781494140625000e+02,1.717311706542968750e+02,1.654065704345703125e+02
1.693257293701171875e+02,8.183438110351562500e+01,1.210058898925781250e+02,1.833548126220703125e+02,5.827640914916992188e+01,4.475046157836914062e+01,1.014063339233398438e+02,1.039381713867187500e+02,8.730438232421875000e+01,1.710563201904296875e+02,1.941450195312500000e+02,1.722219390869140625e+02,1.440776672363281250e+02,6.609937286376953125e+01,1.370894317626953125e+02,1.160323944091796875e+02,1.153367691040039062e+02,2.013846130371093750e+02,9.363562774658203125e+01,2.070949554443359375e+02,1.783728485107421875e+02,1.679293365478515625e+02,1.144655914306640625e+02,9.993559265136718750e+01,2.094008178710937500e+02,1.986573486328125000e+02,1.933073272705078125e+02,1.222385025024414062e+02,7.537688446044921875e+01,1.920585174560546875e+02,9.289473724365234375e+01,7.325101470947265625e+01
1.294124755859375000e+02,6.647389221191406250e+01,1.585270843505859375e+02,1.683099670410156250e+02,1.197161560058593750e+02,9.497486114501953125e+01,1.604922637939453125e+02,8.005850982666015625e+01,1.517920684814453125e+02,1.710101623535156250e+02,1.537234039306640625e+02,1.017504882812500000e+02,1.696837615966796875e+02,1.482944946289062500e+02,8.841296386718750000e+01,1.395178985595703125e+02,1.848757324218750000e+02,1.361977844238281250e+02,1.526291198730468750e+02,1.449598693847656250e+02,1.048283386230468750e+02,1.514777679443359375e+02,1.604593811035156250e+02,1.756102600097656250e+02,1.420507812500000000e+02,1.006803741455078125e+02,2.064245758056640625e+02,1.086363677978515625e+02,1.254265060424804688e+02,1.013196334838867188e+02,1.230333709716796875e+02,9.567553710937500000e+01
7.993624114990234375e+01,1.182449645996093750e+02,1.714798736572265625e+02,1.121649856567382812e+02,1.540419464111328125e+02,1.688959808349609375e+02,1.085894851684570312e+02,1.210643157958984375e+02,1.295357971191406250e+02,1.329049224853515625e+02,1.167639846801757812e+02,1.726431732177734375e+02,1.265480957031250000e+02,1.490861358642578125e+02,1.705659942626953125e+02,1.664848937988281250e+02,1.064753952026367188e+02,1.249938507080078125e+02,1.769966430664062500e+02,8.986409759521484375e+01,1.178814315795898438e+02,1.414535827636718750e+02,1.188411636352539062e+02,1.627024688720703125e+02,1.150542526245117188e+02,1.788601837158203125e+02,6.690939331054687500e+01,1.577695770263671875e+02,1.705190124511718750e+02,1.837807617187500000e+02,1.092421722412109375e+02,1.432203521728515625e+02
1.021081924438476562e+02,8.696189117431640625e+01,1.100832290649414062e+02,8.444678497314453125e+01,1.008002624511718750e+02,5.859220504760742188e+01,1.737731018066406250e+02,1.268988189697265625e+02,9.086596679687500000e+01,1.702299652099609375e+02,1.910381164550781250e+02,1.457871246337890625e+02,1.003368377685546875e+02,6.407490539550781250e+01,1.601125793457031250e+02,1.124441528320312500e+02,1.021835327148437500e+02,1.911585693359375000e+02,5.093736267089843750e+01,1.803775787353515625e+02,1.944704437255859375e+02,1.780363616943359375e+02,9.989356231689453125e+01,6.572711181640625000e+01,8.930880737304687500e+01,1.389500732421875000e+02,1.328545837402343750e+02,8.600569915771484375e+01,1.150350418090820312e+02,1.853039855957031250e+02,1.158611526489257812e+02,1.696215515136718750e+02
5.716896057128906250e+01,1.047933502197265625e+02,8.062196350097656250e+01,1.994051818847656250e+02,8.357576751708984375e+01,1.984400329589843750e+02,1.228751983642578125e+02,9.101053619384765625e+01,1.622868652343750000e+02,5.337277221679687500e+01,1.309477233886718750e+02,4.085048675537109375e+01,1.601085815429687500e+02,1.722994232177734375e+02,5.237601089477539062e+01,1.045534820556640625e+02,1.849586639404296875e+02,8.438857269287109375e+01,8.582657623291015625e+01,6.722366333007812500e+01,6.185575103759765625e+01,1.604521789550781250e+02,5.364464950561523438e+01,1.373484649658203125e+02,1.846584320068359375e+02,1.941377563476562500e+02,7.247447204589843750e+01,6.254375839233398438e+01,1.001636962890625000e+02,5.270137786865234375e+01,1.042500000000000000e+02,1.397431030273437500e+02
1.015596313476562500e+02,1.824474945068359375e+02,6.592558288574218750e+01,1.908868408203125000e+02,1.178226242065429688e+02,1.658740997314453125e+02,9.965290069580078125e+01,1.815438232421875000e+02,7.077420806884765625e+01,5.206064987182617188e+01,1.774566650390625000e+02,4.490876388549804688e+01,1.146737976074218750e+02,1.277747116088867188e+02,5.752242279052734375e+01,7.504383087158203125e+01,1.684928588867187500e+02,1.633878631591796875e+02,6.004892730712890625e+01,1.403027496337890625e+02,8.886595153808593750e+01,9.954637908935546875e+01,9.362945556640625000e+01,9.706370544433593750e+01,2.126992797851562500e+02,1.857176208496093750e+02,1.176207885742187500e+02,9.847705841064453125e+01,9.719673156738281250e+01,7.389143371582031250e+01,1.582660522460937500e+02,1.300071258544921875e+02
1.498329620361328125e+02,1.811076354980468750e+02,5.959473419189453125e+01,1.776793823242187500e+02,1.091048278808593750e+02,1.672914886474609375e+02,1.196810607910156250e+02,1.542500152587890625e+02,1.925751190185546875e+02,6.840639495849609375e+01,1.392830810546875000e+02,5.971132659912109375e+01,1.820695190429687500e+02,1.539114379882812500e+02,8.301401519775390625e+01,1.497774810791015625e+02,1.797292633056640625e+02,8.492265319824218750e+01,1.162427215576171875e+02,8.393441772460937500e+01,1.691025848388671875e+02,1.188621139526367188e+02,8.847702026367187500e+01,1.671233215332031250e+02,1.795426025390625000e+02,1.948699645996093750e+02,9.477130889892578125e+01,9.457287597656250000e+01,6.436995697021484375e+01,7.752074432373046875e+01,1.625028076171875000e+02,8.467488861083984375e+01
